No.,Mid(100),Topic-M,T1,Topic-1,T2,Topic-2,T3,Topic-3,T4,Topic-4,T5,Topic-5,Tut (80),PCT (180),Comp(45),Comp(75),Comp(120),CT(300)
1252,13,"K&K 2,3,4,6",4,"K&K 2,3",10,K&K 4,12,K&K 6,13,"A.P F 3,4",8,A.P F 5,57,70,19,19,38,108
1253,20,"K&K 2,3,4,6",3,"K&K 2,3",9,K&K 4,15,K&K 6,4,"A.P F 3,4",0,A.P F 5,42,62,13,11,24,86
1254,10,"K&K 2,3,4,6",8,"K&K 2,3",8,K&K 4,14,K&K 6,0,"A.P F 3,4",2,A.P F 5,41,51,11,17,28,79
1255,26,"K&K 2,3,4,6",6,"K&K 2,3",8,K&K 4,11,K&K 6,8,"A.P F 3,4",8,A.P F 5,45,71,18,16,34,105
1256,21,"K&K 2,3,4,6",12,"K&K 2,3",13,K&K 4,15,K&K 6,0,"A.P F 3,4",12,A.P F 5,69,90,22,27,49,139
1257,17,"K&K 2,3,4,6",0,"K&K 2,3",0,K&K 4,7,K&K 6,12,"A.P F 3,4",9,A.P F 5,37,54,19,7,26,80
1258,9,"K&K 2,3,4,6",6,"K&K 2,3",11,K&K 4,3,K&K 6,8,"A.P F 3,4",14,A.P F 5,50,59,17,3,20,79
1259,4,"K&K 2,3,4,6",5,"K&K 2,3",8,K&K 4,0,K&K 6,5,"A.P F 3,4",3,A.P F 5,28,32,3,4,7,39
1260,8,"K&K 2,3,4,6",5,"K&K 2,3",5,K&K 4,0,K&K 6,3,"A.P F 3,4",7,A.P F 5,26,34,17,10,27,61
1261,27,"K&K 2,3,4,6",8,"K&K 2,3",12,K&K 4,6,K&K 6,13,"A.P F 3,4",3,A.P F 5,52,79,14,12,26,105
1262,5,"K&K 2,3,4,6",7,"K&K 2,3",11,K&K 4,4,K&K 6,2,"A.P F 3,4",3,A.P F 5,32,37,5,4,9,46
1263,37,"K&K 2,3,4,6",12,"K&K 2,3",10,K&K 4,15,K&K 6,13,"A.P F 3,4",5,A.P F 5,67,104,18,33,51,155
1264,23,"K&K 2,3,4,6",6,"K&K 2,3",8,K&K 4,12,K&K 6,7,"A.P F 3,4",0,A.P F 5,44,67,23,15,38,105
1265,11,"K&K 2,3,4,6",7,"K&K 2,3",3,K&K 4,9,K&K 6,4,"A.P F 3,4",0,A.P F 5,30,41,1,3,4,45
1266,13,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,14,K&K 6,9,"A.P F 3,4",5,A.P F 5,57,70,19,22,41,111
1267,16,"K&K 2,3,4,6",2,"K&K 2,3",7,K&K 4,8,K&K 6,11,"A.P F 3,4",3,A.P F 5,38,54,15,10,25,79
1268,17,"K&K 2,3,4,6",11,"K&K 2,3",8,K&K 4,10,K&K 6,14,"A.P F 3,4",3,A.P F 5,55,72,11,19,30,102
1269,10,"K&K 2,3,4,6",8,"K&K 2,3",11,K&K 4,14,K&K 6,11,"A.P F 3,4",0,A.P F 5,57,67,7,12,19,86
1270,14,"K&K 2,3,4,6",12,"K&K 2,3",11,K&K 4,5,K&K 6,15,"A.P F 3,4",13,A.P F 5,68,82,22,22,44,126
1271,37,"K&K 2,3,4,6",5,"K&K 2,3",12,K&K 4,7,K&K 6,15,"A.P F 3,4",15,A.P F 5,65,102,30,23,53,155
1272,21,"K&K 2,3,4,6",12,"K&K 2,3",8,K&K 4,15,K&K 6,7,"A.P F 3,4",0,A.P F 5,56,77,18,28,46,123
1273,42,"K&K 2,3,4,6",10,"K&K 2,3",8,K&K 4,14,K&K 6,15,"A.P F 3,4",11,A.P F 5,66,108,24,33,57,165
1274,11,"K&K 2,3,4,6",8,"K&K 2,3",12,K&K 4,11,K&K 6,15,"A.P F 3,4",11,A.P F 5,64,75,11,14,25,100
1275,35,"K&K 2,3,4,6",11,"K&K 2,3",10,K&K 4,9,K&K 6,15,"A.P F 3,4",13,A.P F 5,65,100,30,30,60,160
1276,37,"K&K 2,3,4,6",5,"K&K 2,3",10,K&K 4,12,K&K 6,4,"A.P F 3,4",2,A.P F 5,41,78,15,14,29,107
1277,35,"K&K 2,3,4,6",15,"K&K 2,3",15,K&K 4,11,K&K 6,15,"A.P F 3,4",13,A.P F 5,77,112,18,23,41,153
1278,8,"K&K 2,3,4,6",5,"K&K 2,3",8,K&K 4,14,K&K 6,7,"A.P F 3,4",8,A.P F 5,48,56,6,5,11,67
1279,32,"K&K 2,3,4,6",12,"K&K 2,3",13,K&K 4,11,K&K 6,15,"A.P F 3,4",1,A.P F 5,67,99,19,16,35,134
1280,30,"K&K 2,3,4,6",14,"K&K 2,3",11,K&K 4,14,K&K 6,15,"A.P F 3,4",14,A.P F 5,77,107,29,20,49,156
1281,24,"K&K 2,3,4,6",4,"K&K 2,3",11,K&K 4,15,K&K 6,8,"A.P F 3,4",12,A.P F 5,62,86,27,18,45,131
1282,41,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,11,K&K 6,15,"A.P F 3,4",6,A.P F 5,61,102,25,27,52,154
1283,18,"K&K 2,3,4,6",14,"K&K 2,3",12,K&K 4,7,K&K 6,15,"A.P F 3,4",11,A.P F 5,68,86,19,16,35,121
1284,5,"K&K 2,3,4,6",10,"K&K 2,3",2,K&K 4,5,K&K 6,2,"A.P F 3,4",0,A.P F 5,25,30,10,4,14,44
1285,27,"K&K 2,3,4,6",6,"K&K 2,3",13,K&K 4,12,K&K 6,12,"A.P F 3,4",0,A.P F 5,57,84,19,17,36,120
1286,14,"K&K 2,3,4,6",13,"K&K 2,3",6,K&K 4,6,K&K 6,5,"A.P F 3,4",6,A.P F 5,41,55,21,24,45,100
1287,30,"K&K 2,3,4,6",2,"K&K 2,3",0,K&K 4,11,K&K 6,5,"A.P F 3,4",0,A.P F 5,23,53,14,9,23,76
1288,8,"K&K 2,3,4,6",5,"K&K 2,3",7,K&K 4,14,K&K 6,8,"A.P F 3,4",6,A.P F 5,46,54,6,17,23,77
1289,8,"K&K 2,3,4,6",5,"K&K 2,3",8,K&K 4,5,K&K 6,6,"A.P F 3,4",2,A.P F 5,31,39,1,14,15,54
1290,55,"K&K 2,3,4,6",13,"K&K 2,3",12,K&K 4,15,K&K 6,11,"A.P F 3,4",9,A.P F 5,68,123,40,22,62,185
1291,5,"K&K 2,3,4,6",8,"K&K 2,3",8,K&K 4,4,K&K 6,9,"A.P F 3,4",11,A.P F 5,46,51,10,17,27,78
1292,19,"K&K 2,3,4,6",12,"K&K 2,3",11,K&K 4,12,K&K 6,15,"A.P F 3,4",10,A.P F 5,67,86,27,15,42,128
1293,6,"K&K 2,3,4,6",0,"K&K 2,3",3,K&K 4,4,K&K 6,6,"A.P F 3,4",2,A.P F 5,20,26,11,2,13,39
1294,13,"K&K 2,3,4,6",11,"K&K 2,3",11,K&K 4,8,K&K 6,11,"A.P F 3,4",8,A.P F 5,54,67,13,4,17,84
1295,21,"K&K 2,3,4,6",8,"K&K 2,3",11,K&K 4,0,K&K 6,14,"A.P F 3,4",5,A.P F 5,49,70,,,0,70
1296,20,"K&K 2,3,4,6",8,"K&K 2,3",12,K&K 4,11,K&K 6,14,"A.P F 3,4",10,A.P F 5,62,82,26,29,55,137
1297,33,"K&K 2,3,4,6",10,"K&K 2,3",11,K&K 4,8,K&K 6,15,"A.P F 3,4",8,A.P F 5,59,92,20,21,41,133
1298,1,"K&K 2,3,4,6",2,"K&K 2,3",0,K&K 4,1,K&K 6,2,"A.P F 3,4",2,A.P F 5,7,8,0,2,2,10
1299,25,"K&K 2,3,4,6",8,"K&K 2,3",10,K&K 4,9,K&K 6,0,"A.P F 3,4",9,A.P F 5,48,73,10,16,26,99
1300,4,"K&K 2,3,4,6",5,"K&K 2,3",0,K&K 4,1,K&K 6,6,"A.P F 3,4",2,A.P F 5,18,22,0,4,4,26
1301,10,"K&K 2,3,4,6",2,"K&K 2,3",0,K&K 4,12,K&K 6,8,"A.P F 3,4",2,A.P F 5,30,40,3,5,8,48
1302,7,"K&K 2,3,4,6",2,"K&K 2,3",2,K&K 4,8,K&K 6,5,"A.P F 3,4",2,A.P F 5,21,28,1,3,4,32
1303,5,"K&K 2,3,4,6",5,"K&K 2,3",0,K&K 4,0,K&K 6,2,"A.P F 3,4",0,A.P F 5,9,14,13,5,18,32
1304,7,"K&K 2,3,4,6",5,"K&K 2,3",5,K&K 4,11,K&K 6,3,"A.P F 3,4",0,A.P F 5,31,38,3,4,7,45
1305,41,"K&K 2,3,4,6",10,"K&K 2,3",10,K&K 4,8,K&K 6,12,"A.P F 3,4",0,A.P F 5,52,93,18,17,35,128
1306,0,"K&K 2,3,4,6",2,"K&K 2,3",2,K&K 4,2,K&K 6,4,"A.P F 3,4",2,A.P F 5,12,12,3,0,3,15
1307,0,"K&K 2,3,4,6",0,"K&K 2,3",0,K&K 4,0,K&K 6,0,"A.P F 3,4",0,A.P F 5,0,0,0,0,0,0
1308,18,"K&K 2,3,4,6",8,"K&K 2,3",8,K&K 4,4,K&K 6,15,"A.P F 3,4",14,A.P F 5,59,77,25,31,56,133
1309,35,"K&K 2,3,4,6",13,"K&K 2,3",14,K&K 4,15,K&K 6,10,"A.P F 3,4",10,A.P F 5,68,103,18,25,43,146
1310,20,"K&K 2,3,4,6",5,"K&K 2,3",3,K&K 4,5,K&K 6,9,"A.P F 3,4",5,A.P F 5,32,52,15,10,25,77
1311,22,"K&K 2,3,4,6",14,"K&K 2,3",11,K&K 4,9,K&K 6,12,"A.P F 3,4",14,A.P F 5,67,89,18,13,31,120
1312,8,"K&K 2,3,4,6",2,"K&K 2,3",0,K&K 4,8,K&K 6,2,"A.P F 3,4",7,A.P F 5,24,32,0,2,2,34
1313,40,"K&K 2,3,4,6",5,"K&K 2,3",14,K&K 4,15,K&K 6,14,"A.P F 3,4",3,A.P F 5,65,105,19,14,33,138
1314,25,"K&K 2,3,4,6",6,"K&K 2,3",12,K&K 4,15,K&K 6,14,"A.P F 3,4",5,A.P F 5,63,88,18,8,26,114
1315,45,"K&K 2,3,4,6",11,"K&K 2,3",13,K&K 4,11,K&K 6,15,"A.P F 3,4",14,A.P F 5,70,115,28,38,66,181
1316,20,"K&K 2,3,4,6",5,"K&K 2,3",8,K&K 4,10,K&K 6,10,"A.P F 3,4",10,A.P F 5,50,70,12,4,16,86
1317,19,"K&K 2,3,4,6",10,"K&K 2,3",11,K&K 4,10,K&K 6,8,"A.P F 3,4",4,A.P F 5,51,70,12,15,27,97
1318,9,"K&K 2,3,4,6",5,"K&K 2,3",9,K&K 4,13,K&K 6,8,"A.P F 3,4",11,A.P F 5,54,63,10,6,16,79
1319,28,"K&K 2,3,4,6",6,"K&K 2,3",8,K&K 4,2,K&K 6,0,"A.P F 3,4",0,A.P F 5,20,48,9,2,11,59
1320,5,"K&K 2,3,4,6",2,"K&K 2,3",4,K&K 4,5,K&K 6,3,"A.P F 3,4",2,A.P F 5,18,23,10,12,22,45
1321,40,"K&K 2,3,4,6",13,"K&K 2,3",13,K&K 4,11,K&K 6,15,"A.P F 3,4",2,A.P F 5,68,108,29,30,59,167
1322,43,"K&K 2,3,4,6",12,"K&K 2,3",8,K&K 4,14,K&K 6,7,"A.P F 3,4",14,A.P F 5,65,108,32,41,73,181
1323,63,"K&K 2,3,4,6",14,"K&K 2,3",10,K&K 4,12,K&K 6,12,"A.P F 3,4",13,A.P F 5,67,130,21,13,34,164
1324,9,"K&K 2,3,4,6",10,"K&K 2,3",8,K&K 4,14,K&K 6,11,"A.P F 3,4",10,A.P F 5,60,69,14,28,42,111
1325,6,"K&K 2,3,4,6",2,"K&K 2,3",5,K&K 4,14,K&K 6,0,"A.P F 3,4",0,A.P F 5,27,33,5,3,8,41
1326,35,"K&K 2,3,4,6",4,"K&K 2,3",11,K&K 4,6,K&K 6,8,"A.P F 3,4",3,A.P F 5,38,73,22,9,31,104
1327,8,"K&K 2,3,4,6",7,"K&K 2,3",2,K&K 4,10,K&K 6,15,"A.P F 3,4",6,A.P F 5,50,58,9,11,20,78
1328,3,"K&K 2,3,4,6",1,"K&K 2,3",1,K&K 4,2,K&K 6,2,"A.P F 3,4",2,A.P F 5,7,10,6,4,10,20
1329,43,"K&K 2,3,4,6",11,"K&K 2,3",10,K&K 4,13,K&K 6,15,"A.P F 3,4",14,A.P F 5,70,113,26,26,52,165
1330,5,"K&K 2,3,4,6",0,"K&K 2,3",0,K&K 4,15,K&K 6,2,"A.P F 3,4",0,A.P F 5,23,28,7,0,7,35
1331,14,"K&K 2,3,4,6",9,"K&K 2,3",6,K&K 4,10,K&K 6,11,"A.P F 3,4",6,A.P F 5,48,62,27,10,37,99
1332,74,"K&K 2,3,4,6",11,"K&K 2,3",15,K&K 4,15,K&K 6,15,"A.P F 3,4",14,A.P F 5,78,152,24,34,58,210
1333,0,"K&K 2,3,4,6",2,"K&K 2,3",0,K&K 4,0,K&K 6,0,"A.P F 3,4",0,A.P F 5,3,3,0,0,0,3
1334,7,"K&K 2,3,4,6",2,"K&K 2,3",2,K&K 4,13,K&K 6,3,"A.P F 3,4",2,A.P F 5,27,34,7,5,12,46
1335,11,"K&K 2,3,4,6",9,"K&K 2,3",4,K&K 4,6,K&K 6,3,"A.P F 3,4",2,A.P F 5,29,40,,,0,40
1336,21,"K&K 2,3,4,6",5,"K&K 2,3",11,K&K 4,4,K&K 6,15,"A.P F 3,4",2,A.P F 5,46,67,14,16,30,97
1337,7,"K&K 2,3,4,6",11,"K&K 2,3",6,K&K 4,15,K&K 6,10,"A.P F 3,4",11,A.P F 5,61,68,6,13,19,87
1338,15,"K&K 2,3,4,6",9,"K&K 2,3",7,K&K 4,0,K&K 6,0,"A.P F 3,4",5,A.P F 5,28,43,13,8,21,64
1339,22,"K&K 2,3,4,6",11,"K&K 2,3",11,K&K 4,5,K&K 6,13,"A.P F 3,4",6,A.P F 5,54,76,12,15,27,103
1340,26,"K&K 2,3,4,6",12,"K&K 2,3",11,K&K 4,7,K&K 6,9,"A.P F 3,4",7,A.P F 5,51,77,18,18,36,113
1341,40,"K&K 2,3,4,6",14,"K&K 2,3",8,K&K 4,15,K&K 6,12,"A.P F 3,4",14,A.P F 5,73,113,33,35,68,181
1342,56,"K&K 2,3,4,6",11,"K&K 2,3",14,K&K 4,14,K&K 6,15,"A.P F 3,4",11,A.P F 5,72,128,35,33,68,196
1343,25,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,13,K&K 6,15,"A.P F 3,4",13,A.P F 5,68,93,26,23,49,142
1344,15,"K&K 2,3,4,6",8,"K&K 2,3",11,K&K 4,13,K&K 6,5,"A.P F 3,4",0,A.P F 5,48,63,10,14,24,87
1345,38,"K&K 2,3,4,6",12,"K&K 2,3",8,K&K 4,15,K&K 6,15,"A.P F 3,4",9,A.P F 5,68,106,21,11,32,138
1346,12,"K&K 2,3,4,6",13,"K&K 2,3",9,K&K 4,9,K&K 6,14,"A.P F 3,4",6,A.P F 5,60,71,18,12,30,101
1347,27,"K&K 2,3,4,6",7,"K&K 2,3",5,K&K 4,9,K&K 6,10,"A.P F 3,4",8,A.P F 5,44,71,15,23,38,109
1348,7,"K&K 2,3,4,6",2,"K&K 2,3",4,K&K 4,2,K&K 6,5,"A.P F 3,4",4,A.P F 5,20,27,3,3,6,33
1349,43,"K&K 2,3,4,6",13,"K&K 2,3",11,K&K 4,5,K&K 6,5,"A.P F 3,4",8,A.P F 5,48,91,20,14,34,125
1350,28,"K&K 2,3,4,6",1,"K&K 2,3",11,K&K 4,8,K&K 6,8,"A.P F 3,4",8,A.P F 5,46,74,6,11,17,91
1351,3,"K&K 2,3,4,6",8,"K&K 2,3",0,K&K 4,9,K&K 6,6,"A.P F 3,4",2,A.P F 5,33,36,9,8,17,53
1352,29,"K&K 2,3,4,6",12,"K&K 2,3",12,K&K 4,10,K&K 6,15,"A.P F 3,4",5,A.P F 5,65,94,21,21,42,136
1353,0,"K&K 2,3,4,6",0,"K&K 2,3",0,K&K 4,0,K&K 6,0,"A.P F 3,4",0,A.P F 5,0,0,3,2,5,5
1354,11,"K&K 2,3,4,6",0,"K&K 2,3",8,K&K 4,4,K&K 6,5,"A.P F 3,4",8,A.P F 5,33,44,13,7,20,64
1355,15,"K&K 2,3,4,6",6,"K&K 2,3",8,K&K 4,8,K&K 6,14,"A.P F 3,4",0,A.P F 5,49,64,12,17,29,93
1356,53,"K&K 2,3,4,6",15,"K&K 2,3",15,K&K 4,9,K&K 6,14,"A.P F 3,4",10,A.P F 5,71,124,30,36,66,190
1357,13,"K&K 2,3,4,6",2,"K&K 2,3",9,K&K 4,0,K&K 6,11,"A.P F 3,4",2,A.P F 5,31,44,19,11,30,74
1358,12,"K&K 2,3,4,6",6,"K&K 2,3",13,K&K 4,12,K&K 6,11,"A.P F 3,4",3,A.P F 5,56,68,19,14,33,101
1359,41,"K&K 2,3,4,6",7,"K&K 2,3",11,K&K 4,15,K&K 6,13,"A.P F 3,4",14,A.P F 5,70,111,24,27,51,162
1360,24,"K&K 2,3,4,6",9,"K&K 2,3",12,K&K 4,12,K&K 6,0,"A.P F 3,4",3,A.P F 5,48,72,29,33,62,134
1361,7,"K&K 2,3,4,6",4,"K&K 2,3",7,K&K 4,10,K&K 6,0,"A.P F 3,4",9,A.P F 5,39,46,5,2,7,53
1362,16,"K&K 2,3,4,6",0,"K&K 2,3",2,K&K 4,11,K&K 6,6,"A.P F 3,4",5,A.P F 5,32,48,8,10,18,66
1363,24,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,9,K&K 6,13,"A.P F 3,4",7,A.P F 5,56,80,15,16,31,111
1364,44,"K&K 2,3,4,6",12,"K&K 2,3",11,K&K 4,11,K&K 6,15,"A.P F 3,4",10,A.P F 5,65,109,27,15,42,151
1365,15,"K&K 2,3,4,6",10,"K&K 2,3",9,K&K 4,9,K&K 6,5,"A.P F 3,4",3,A.P F 5,44,59,23,15,38,97
1366,12,"K&K 2,3,4,6",14,"K&K 2,3",11,K&K 4,7,K&K 6,15,"A.P F 3,4",8,A.P F 5,64,76,21,32,53,129
1367,42,"K&K 2,3,4,6",15,"K&K 2,3",13,K&K 4,13,K&K 6,11,"A.P F 3,4",9,A.P F 5,69,111,30,25,55,166
1368,13,"K&K 2,3,4,6",11,"K&K 2,3",3,K&K 4,5,K&K 6,3,"A.P F 3,4",0,A.P F 5,30,43,9,8,17,60
1369,37,"K&K 2,3,4,6",9,"K&K 2,3",10,K&K 4,12,K&K 6,15,"A.P F 3,4",4,A.P F 5,61,98,18,32,50,148
1370,15,"K&K 2,3,4,6",0,"K&K 2,3",0,K&K 4,0,K&K 6,0,"A.P F 3,4",0,A.P F 5,0,15,6,0,6,21
1371,44,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,8,K&K 6,15,"A.P F 3,4",9,A.P F 5,59,103,24,22,46,149
1372,10,"K&K 2,3,4,6",14,"K&K 2,3",13,K&K 4,11,K&K 6,15,"A.P F 3,4",6,A.P F 5,70,80,29,18,47,127
1373,47,"K&K 2,3,4,6",13,"K&K 2,3",8,K&K 4,9,K&K 6,9,"A.P F 3,4",14,A.P F 5,60,107,13,18,31,138
1374,37,"K&K 2,3,4,6",10,"K&K 2,3",10,K&K 4,14,K&K 6,15,"A.P F 3,4",15,A.P F 5,71,108,25,34,59,167
1375,7,"K&K 2,3,4,6",3,"K&K 2,3",3,K&K 4,15,K&K 6,2,"A.P F 3,4",8,A.P F 5,40,47,6,4,10,57
1376,35,"K&K 2,3,4,6",8,"K&K 2,3",8,K&K 4,15,K&K 6,15,"A.P F 3,4",14,A.P F 5,69,104,23,10,33,137
1377,40,"K&K 2,3,4,6",12,"K&K 2,3",7,K&K 4,15,K&K 6,15,"A.P F 3,4",10,A.P F 5,69,109,27,44,71,180
1378,6,"K&K 2,3,4,6",8,"K&K 2,3",8,K&K 4,11,K&K 6,4,"A.P F 3,4",9,A.P F 5,48,54,9,13,22,76
1379,53,"K&K 2,3,4,6",7,"K&K 2,3",13,K&K 4,11,K&K 6,2,"A.P F 3,4",5,A.P F 5,47,100,24,20,44,144
1380,24,"K&K 2,3,4,6",5,"K&K 2,3",9,K&K 4,9,K&K 6,9,"A.P F 3,4",8,A.P F 5,46,70,22,13,35,105
1381,15,"K&K 2,3,4,6",5,"K&K 2,3",8,K&K 4,7,K&K 6,14,"A.P F 3,4",3,A.P F 5,44,59,12,21,33,92
1382,50,"K&K 2,3,4,6",11,"K&K 2,3",10,K&K 4,14,K&K 6,14,"A.P F 3,4",8,A.P F 5,65,115,32,22,54,169
1383,1,"K&K 2,3,4,6",5,"K&K 2,3",2,K&K 4,3,K&K 6,14,"A.P F 3,4",2,A.P F 5,32,33,21,8,29,62
1384,55,"K&K 2,3,4,6",14,"K&K 2,3",15,K&K 4,15,K&K 6,15,"A.P F 3,4",0,A.P F 5,78,133,28,21,49,182
1385,70,"K&K 2,3,4,6",11,"K&K 2,3",14,K&K 4,9,K&K 6,15,"A.P F 3,4",6,A.P F 5,64,134,24,26,50,184
1386,34,"K&K 2,3,4,6",10,"K&K 2,3",12,K&K 4,15,K&K 6,9,"A.P F 3,4",14,A.P F 5,68,102,21,29,50,152
1387,24,"K&K 2,3,4,6",8,"K&K 2,3",6,K&K 4,0,K&K 6,7,"A.P F 3,4",3,A.P F 5,31,55,3,13,16,71
1388,5,"K&K 2,3,4,6",5,"K&K 2,3",2,K&K 4,13,K&K 6,2,"A.P F 3,4",8,A.P F 5,36,41,6,0,6,47
1389,0,"K&K 2,3,4,6",2,"K&K 2,3",2,K&K 4,8,K&K 6,2,"A.P F 3,4",2,A.P F 5,18,18,0,1,1,19
1390,23,"K&K 2,3,4,6",13,"K&K 2,3",14,K&K 4,12,K&K 6,12,"A.P F 3,4",8,A.P F 5,69,91,21,36,57,148
1391,57,"K&K 2,3,4,6",12,"K&K 2,3",13,K&K 4,15,K&K 6,10,"A.P F 3,4",5,A.P F 5,66,123,23,17,40,163
1392,9,"K&K 2,3,4,6",7,"K&K 2,3",12,K&K 4,8,K&K 6,6,"A.P F 3,4",2,A.P F 5,44,53,9,1,10,63
1393,9,"K&K 2,3,4,6",10,"K&K 2,3",11,K&K 4,9,K&K 6,9,"A.P F 3,4",6,A.P F 5,52,61,15,10,25,86
1394,37,"K&K 2,3,4,6",8,"K&K 2,3",9,K&K 4,13,K&K 6,12,"A.P F 3,4",4,A.P F 5,56,93,22,19,41,134
1395,39,"K&K 2,3,4,6",9,"K&K 2,3",13,K&K 4,13,K&K 6,15,"A.P F 3,4",14,A.P F 5,72,111,29,21,50,161
1396,8,"K&K 2,3,4,6",8,"K&K 2,3",9,K&K 4,0,K&K 6,15,"A.P F 3,4",9,A.P F 5,55,63,40,25,65,128
1397,55,"K&K 2,3,4,6",14,"K&K 2,3",11,K&K 4,15,K&K 6,0,"A.P F 3,4",2,A.P F 5,55,110,27,18,45,155
1398,14,"K&K 2,3,4,6",10,"K&K 2,3",6,K&K 4,5,K&K 6,15,"A.P F 3,4",9,A.P F 5,53,67,11,20,31,98
1399,12,"K&K 2,3,4,6",9,"K&K 2,3",10,K&K 4,10,K&K 6,15,"A.P F 3,4",4,A.P F 5,58,70,24,16,40,110
1400,32,"K&K 2,3,4,6",14,"K&K 2,3",14,K&K 4,7,K&K 6,8,"A.P F 3,4",1,A.P F 5,57,89,18,12,30,119
1401,54,"K&K 2,3,4,6",5,"K&K 2,3",11,K&K 4,15,K&K 6,15,"A.P F 3,4",2,A.P F 5,62,116,30,31,61,177
1402,12,"K&K 2,3,4,6",3,"K&K 2,3",0,K&K 4,13,K&K 6,15,"A.P F 3,4",1,A.P F 5,42,54,1,9,10,64
1403,15,"K&K 2,3,4,6",8,"K&K 2,3",11,K&K 4,11,K&K 6,10,"A.P F 3,4",0,A.P F 5,53,68,14,10,24,92
1404,26,"K&K 2,3,4,6",15,"K&K 2,3",9,K&K 4,11,K&K 6,15,"A.P F 3,4",12,A.P F 5,70,96,15,29,44,140
1405,50,"K&K 2,3,4,6",6,"K&K 2,3",12,K&K 4,6,K&K 6,0,"A.P F 3,4",0,A.P F 5,32,82,9,12,21,103
1406,6,"K&K 2,3,4,6",5,"K&K 2,3",8,K&K 4,8,K&K 6,2,"A.P F 3,4",7,A.P F 5,36,42,8,3,11,53
1407,50,"K&K 2,3,4,6",14,"K&K 2,3",12,K&K 4,15,K&K 6,5,"A.P F 3,4",8,A.P F 5,64,114,24,30,54,168
1408,3,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,0,K&K 6,0,"A.P F 3,4",0,A.P F 5,26,29,4,1,5,34
1409,6,"K&K 2,3,4,6",10,"K&K 2,3",7,K&K 4,14,K&K 6,9,"A.P F 3,4",1,A.P F 5,52,58,6,13,19,77
1410,5,"K&K 2,3,4,6",5,"K&K 2,3",6,K&K 4,14,K&K 6,15,"A.P F 3,4",2,A.P F 5,52,57,15,9,24,81
1411,11,"K&K 2,3,4,6",3,"K&K 2,3",13,K&K 4,14,K&K 6,14,"A.P F 3,4",8,A.P F 5,64,75,23,13,36,111
1412,6,"K&K 2,3,4,6",5,"K&K 2,3",5,K&K 4,2,K&K 6,6,"A.P F 3,4",3,A.P F 5,24,30,0,16,16,46
1413,49,"K&K 2,3,4,6",8,"K&K 2,3",11,K&K 4,5,K&K 6,15,"A.P F 3,4",10,A.P F 5,58,107,18,21,39,146
1414,9,"K&K 2,3,4,6",11,"K&K 2,3",8,K&K 4,14,K&K 6,15,"A.P F 3,4",4,A.P F 5,65,74,15,13,28,102
1415,0,"K&K 2,3,4,6",0,"K&K 2,3",3,K&K 4,0,K&K 6,0,"A.P F 3,4",8,A.P F 5,14,14,0,0,0,14
1416,7,"K&K 2,3,4,6",8,"K&K 2,3",6,K&K 4,0,K&K 6,9,"A.P F 3,4",5,A.P F 5,36,43,3,9,12,55
1417,7,"K&K 2,3,4,6",9,"K&K 2,3",12,K&K 4,4,K&K 6,14,"A.P F 3,4",0,A.P F 5,52,59,14,21,35,94
1418,46,"K&K 2,3,4,6",8,"K&K 2,3",8,K&K 4,8,K&K 6,14,"A.P F 3,4",3,A.P F 5,50,96,18,14,32,128
1419,4,"K&K 2,3,4,6",7,"K&K 2,3",11,K&K 4,11,K&K 6,12,"A.P F 3,4",1,A.P F 5,55,58,10,9,19,77
1420,15,"K&K 2,3,4,6",12,"K&K 2,3",10,K&K 4,15,K&K 6,8,"A.P F 3,4",9,A.P F 5,60,75,15,11,26,101
1421,28,"K&K 2,3,4,6",11,"K&K 2,3",14,K&K 4,12,K&K 6,15,"A.P F 3,4",4,A.P F 5,69,97,21,14,35,132
1422,36,"K&K 2,3,4,6",0,"K&K 2,3",8,K&K 4,15,K&K 6,15,"A.P F 3,4",3,A.P F 5,54,90,32,24,56,146
1423,12,"K&K 2,3,4,6",8,"K&K 2,3",0,K&K 4,0,K&K 6,0,"A.P F 3,4",0,A.P F 5,11,23,10,0,10,33
1424,49,"K&K 2,3,4,6",11,"K&K 2,3",10,K&K 4,11,K&K 6,15,"A.P F 3,4",14,A.P F 5,68,117,12,12,24,141
1425,13,"K&K 2,3,4,6",8,"K&K 2,3",0,K&K 4,13,K&K 6,5,"A.P F 3,4",2,A.P F 5,35,48,12,15,27,75
1426,27,"K&K 2,3,4,6",11,"K&K 2,3",9,K&K 4,15,K&K 6,15,"A.P F 3,4",8,A.P F 5,67,94,24,23,47,141
1427,26,"K&K 2,3,4,6",10,"K&K 2,3",15,K&K 4,15,K&K 6,8,"A.P F 3,4",5,A.P F 5,64,90,26,17,43,133
1428,36,"K&K 2,3,4,6",11,"K&K 2,3",6,K&K 4,14,K&K 6,15,"A.P F 3,4",13,A.P F 5,71,107,24,23,47,154
1429,7,"K&K 2,3,4,6",11,"K&K 2,3",10,K&K 4,15,K&K 6,13,"A.P F 3,4",2,A.P F 5,65,72,11,10,21,93
